vano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_cvli;indicador_roubo_rua;indicador_roubo_veic;indicador_roubo_carga;registro_ocorrencias;fase
2003;1;17;0;2;3;22;7;187;9;1;41;16;1;70;8;24;7;0;0;20;1;4; ;48;199;44;6;0;5; ;88;143;1;0;0;20;12; ; ; ;84; ; ; ; ;85;7;2;0;0;0;19;51;70;8;898;3
2003;1;4;0;0;0;4;0;76;2;1;67;1;3;5;3;1;2;0;0;2;0;0; ;4;21;4;2;0;5; ;47;58;0;0;0;6;7; ; ; ;6; ; ; ; ;70;4;0;0;0;0;4;5;5;3;285;3
2003;1;8;0;0;0;8;2;65;1;1;9;0;3;11;0;5;4;0;0;3;0;0; ;12;38;3;1;0;1; ;41;46;0;0;0;4;6; ; ; ;8; ; ; ; ;53;4;4;0;0;0;8;12;11;0;278;3
2003;1;9;1;0;0;10;3;100;3;2;55;10;9;31;10;10;29;0;0;2;1;3; ;24;129;13;6;0;2; ;73;94;0;0;0;7;13; ; ; ;30; ; ; ; ;92;8;2;0;0;0;10;41;31;10;526;3
2003;1;15;0;1;0;16;6;143;2;1;30;10;1;34;5;32;12;0;0;6;0;5; ;26;131;34;5;0;6; ;86;131;0;0;0;8;4; ; ; ;36; ; ; ; ;138;5;2;0;0;0;16;50;34;5;642;3
2003;1;7;0;0;0;7;1;77;0;2;18;5;3;25;1;14;8;0;0;3;1;2; ;23;85;16;2;0;0; ;43;61;0;0;0;2;5; ; ; ;47; ; ; ; ;79;0;2;0;0;0;7;25;25;1;379;3
2003;1;9;0;0;1;10;6;127;9;8;31;5;1;33;2;32;29;0;0;8;0;4; ;28;142;18;7;1;7; ;82;115;0;1;0;7;16; ; ; ;36; ; ; ; ;112;5;3;0;0;0;9;69;33;2;627;3
2003;1;8;0;0;0;8;8;46;1;3;31;1;1;18;2;3;11;0;0;2;0;0; ;14;52;2;1;0;0; ;25;28;0;0;0;3;1; ; ; ;25; ; ; ; ;44;4;0;0;0;0;8;16;18;2;246;3
2003;1;1;0;0;2;3;1;45;1;2;43;16;4;28;1;42;20;0;0;23;0;8; ;27;169;52;62;0;25; ;97;236;0;0;0;13;6; ; ; ;12; ; ; ; ;65;6;1;0;0;0;1;85;28;1;650;3
2003;1;1;0;0;2;3;1;47;0;0;15;14;1;26;0;15;15;0;0;13;0;1; ;25;110;83;8;0;7; ;80;178;0;0;0;6;11; ; ; ;20; ; ; ; ;51;7;2;0;0;0;1;43;26;0;456;3
2003;1;6;0;0;1;7;3;86;3;0;27;7;1;20;3;14;29;0;0;12;0;0; ;10;96;12;1;0;4; ;39;56;0;0;0;1;10; ; ; ;39; ; ; ; ;69;3;1;0;0;0;6;55;20;3;397;3
2003;1;4;0;0;0;4;2;42;0;0;8;2;3;2;1;3;0;0;0;0;0;0; ;4;15;13;1;0;0; ;20;34;0;0;0;1;2; ; ; ;10; ; ; ; ;42;2;1;0;0;0;4;3;2;1;158;3
2003;1;4;0;0;0;4;3;48;2;0;19;2;4;12;0;7;3;0;0;3;1;0; ;10;42;33;2;0;5; ;62;102;0;0;0;10;3; ; ; ;14; ; ; ; ;39;3;2;0;0;0;4;13;12;0;296;3
2003;1;4;0;0;0;4;1;74;3;1;37;2;3;2;0;0;3;0;0;1;0;1; ;3;15;11;1;0;2; ;61;75;0;0;0;3;1; ; ; ;7; ; ; ; ;58;5;3;0;0;0;4;4;2;0;302;3
2003;1;1;0;0;0;1;2;42;2;3;11;0;0;2;0;1;0;0;0;0;0;0; ;1;4;3;0;0;1; ;21;25;0;0;0;3;8; ; ; ;1; ; ; ; ;21;1;0;0;0;0;1;1;2;0;158;3
2003;1;3;0;0;0;3;6;80;1;2;19;15;0;3;2;9;3;0;0;1;0;2; ;2;37;3;5;1;0; ;105;114;0;1;0;7;3; ; ; ;10; ; ; ; ;101;8;1;1;0;0;3;13;3;2;438;3
2003;1;2;0;0;0;2;7;62;2;1;14;7;2;5;1;9;1;0;0;1;0;3; ;5;34;10;4;0;0; ;45;59;0;0;0;1;6; ; ; ;6; ; ; ; ;67;2;0;0;0;0;2;11;5;1;275;3
2003;1;0;0;0;0;0;0;63;0;0;3;0;0;0;0;2;0;0;0;0;0;0; ;0;2;2;1;0;0; ;42;45;0;0;0;1;9; ; ; ;1; ; ; ; ;28;2;1;0;0;0;0;2;0;0;177;3
2003;1;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;2;2;0;0;0;0;0; ; ; ;0; ; ; ; ;0;0;0;0;0;0;0;0;0;0;15;3
2003;1;6;0;0;0;6;7;150;2;0;76;9;1;15;1;15;1;0;0;5;0;0; ;16;63;29;5;0;1; ;99;134;0;0;0;11;18; ; ; ;16; ; ; ; ;115;10;0;0;0;0;6;21;15;1;664;3
2003;1;0;0;0;0;0;0;19;2;6;25;0;1;3;2;1;0;0;0;0;0;0; ;2;9;1;0;0;0; ;19;20;0;0;0;0;1; ; ; ;1; ; ; ; ;24;1;0;0;0;0;0;1;3;2;107;3
2003;1;0;0;0;0;0;0;39;0;2;11;1;0;1;0;1;0;0;0;0;0;0; ;1;4;1;0;0;0; ;16;17;0;0;0;2;3; ; ; ;2; ; ; ; ;34;1;0;0;0;0;0;1;1;0;100;3
2003;1;2;0;0;0;2;2;46;3;0;21;0;1;1;0;0;0;0;0;0;0;0; ;0;2;0;0;0;0; ;26;26;0;0;0;0;3; ; ; ;1; ; ; ; ;28;1;0;0;0;0;2;0;1;0;145;3
2003;1;0;0;0;0;0;0;12;1;0;3;0;0;0;0;1;0;0;0;0;0;0; ;0;1;0;1;0;0; ;7;8;0;0;0;1;0; ; ; ;0; ; ; ; ;11;0;0;0;0;0;0;1;0;0;56;3
2003;1;0;0;0;0;0;0;7;1;0;7;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;1; ;7;8;0;0;0;0;0; ; ; ;2; ; ; ; ;12;0;0;0;0;0;0;0;0;0;35;3
2003;1;1;0;0;0;1;3;20;0;0;2;3;1;0;0;3;0;0;0;0;0;0; ;4;11;1;0;0;1; ;27;29;0;0;0;1;2; ; ; ;1; ; ; ; ;19;1;0;0;0;0;1;3;0;0;121;3
2003;1;2;0;0;0;2;0;8;2;0;3;0;0;0;0;1;2;1;0;0;0;1; ;0;5;1;0;0;0; ;13;14;0;0;0;0;0; ; ; ;2; ; ; ; ;17;0;0;0;0;0;2;3;0;0;58;3
2003;1;0;0;0;0;0;0;6;1;0;9;0;0;0;0;0;0;0;0;0;0;0; ;0;0;3;0;0;0; ;4;7;0;0;0;0;0; ; ; ;0; ; ; ; ;5;0;0;0;0;0;0;0;0;0;37;3
2003;1;2;0;0;0;2;0;110;3;1;30;6;4;3;2;8;3;0;0;1;0;0; ;5;32;19;7;0;5; ;76;107;0;0;0;11;17; ; ; ;3; ; ; ; ;89;4;0;0;0;0;2;12;3;2;486;3
2003;1;2;0;0;0;2;0;37;1;1;12;1;1;0;0;1;0;0;0;1;0;0; ;1;5;2;1;0;0; ;35;38;0;0;0;4;5; ; ; ;1; ; ; ; ;16;0;1;0;0;0;2;2;0;0;131;3
2003;1;0;0;0;0;0;1;15;2;0;9;1;0;2;1;0;0;0;0;0;0;0; ;0;4;2;0;0;0; ;21;23;0;0;0;1;2; ; ; ;4; ; ; ; ;32;0;0;0;0;0;0;0;2;1;116;3
2003;1;5;0;0;0;5;4;76;4;6;31;5;0;3;2;2;0;0;0;0;0;3; ;2;17;5;1;0;1; ;59;66;0;0;0;5;9; ; ; ;4; ; ; ; ;101;4;0;0;0;0;5;2;3;2;364;3
2003;1;3;0;0;0;3;1;9;0;0;0;1;0;1;1;0;0;0;0;0;0;0; ;0;3;0;0;0;0; ;12;12;0;0;0;0;0; ; ; ;0; ; ; ; ;13;0;1;0;0;0;3;0;1;1;50;3
2003;1;1;0;0;0;1;2;122;4;2;34;1;0;3;0;5;0;0;0;1;1;0; ;3;14;19;5;1;2; ;60;87;0;0;0;6;10; ; ; ;13; ; ; ; ;59;4;0;0;0;0;1;6;3;0;367;3
2003;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;2;0;0;0;0;0; ;0;2;1;0;0;0; ;3;4;0;0;0;0;0; ; ; ;1; ; ; ; ;5;0;0;0;0;0;0;2;0;0;33;3
2003;1;1;0;0;0;1;0;18;1;0;5;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;6;6;0;0;0;1;2; ; ; ;0; ; ; ; ;13;0;0;0;0;0;1;0;0;0;56;3
2003;1;3;0;0;0;3;0;61;4;5;34;1;3;4;1;5;0;0;0;1;0;0; ;4;19;4;0;1;4; ;99;108;0;0;0;6;2; ; ; ;6; ; ; ; ;35;2;0;0;0;0;3;6;4;1;301;3
2003;1;3;0;0;0;3;0;23;3;0;23;0;0;7;3;2;1;0;0;0;0;0; ;3;16;6;0;0;1; ;13;20;0;0;0;5;6; ; ; ;3; ; ; ; ;17;2;0;0;0;0;3;3;7;3;110;3
2003;1;1;0;0;0;1;0;5;1;3;7;0;0;1;0;0;0;0;0;0;0;0; ;0;1;0;0;0;0; ;14;14;0;0;0;0;2; ; ; ;1; ; ; ; ;11;0;0;0;0;0;1;0;1;0;54;3
2003;1;0;0;0;0;0;1;6;1;1;10;0;0;3;2;0;0;0;0;1;0;0; ;0;6;2;0;0;1; ;16;19;0;0;0;0;2; ; ; ;3; ; ; ; ;23;2;0;0;0;0;0;1;3;2;70;3
2003;1;0;0;0;0;0;0;19;1;0;8;0;0;2;1;0;0;0;0;0;0;0; ;2;5;2;0;0;0; ;7;9;0;0;0;0;1; ; ; ;3; ; ; ; ;6;1;0;0;0;0;0;0;2;1;54;3
2003;1;7;0;0;0;7;12;64;2;2;43;4;1;12;4;7;1;0;0;5;0;1; ;5;40;28;6;1;5; ;68;108;0;0;0;11;18; ; ; ;21; ; ; ; ;35;2;0;0;0;0;7;13;12;4;393;3
2003;1;2;0;0;0;2;1;19;3;1;29;1;0;2;2;4;0;0;0;1;0;0; ;0;10;7;4;0;2; ;45;58;0;0;0;2;8; ; ; ;7; ; ; ; ;30;1;1;0;0;0;2;5;2;2;177;3
2003;1;4;0;0;0;4;4;51;0;3;30;2;1;3;0;7;0;0;0;1;0;0; ;2;16;2;5;0;2; ;34;43;0;0;0;8;4; ; ; ;4; ; ; ; ;40;0;1;0;0;0;4;8;3;0;228;3
2003;1;9;0;0;0;9;6;121;5;3;49;4;3;9;0;33;2;0;0;24;0;1; ;18;94;40;185;0;124; ;308;657;0;0;0;12;22; ; ; ;18; ; ; ; ;98;3;1;0;0;0;9;59;9;0;1091;3
2003;1;11;0;0;0;11;2;42;2;0;22;3;2;2;0;4;1;0;0;3;0;0; ;4;19;5;7;0;6; ;92;110;0;0;0;3;7; ; ; ;6; ; ; ; ;24;2;2;0;0;0;11;8;2;0;269;3
2003;1;4;0;0;0;4;4;29;3;1;43;2;2;7;1;5;1;0;0;3;0;1; ;5;27;22;5;2;6; ;85;120;0;0;0;3;6; ; ; ;8; ; ; ; ;39;6;1;0;0;0;4;9;7;1;324;3
2003;1;0;0;0;0;0;0;7;0;1;6;1;0;1;1;0;0;0;0;1;0;0; ;1;5;1;1;0;0; ;26;28;0;0;0;0;2; ; ; ;1; ; ; ; ;10;0;0;0;0;0;0;1;1;1;63;3
2003;1;5;0;0;0;5;11;118;1;3;99;11;3;7;0;27;4;0;0;12;0;1; ;8;73;18;12;1;6; ;141;178;0;1;0;6;25; ; ; ;10; ; ; ; ;128;4;1;0;0;0;5;43;7;0;685;3
2003;1;2;0;0;0;2;0;7;1;0;1;0;0;0;0;1;1;0;0;0;0;0; ;0;2;2;0;0;1; ;2;5;0;0;0;0;3; ; ; ;2; ; ; ; ;8;0;0;0;0;0;2;2;0;0;50;3
2003;1;0;0;0;0;0;0;44;2;1;14;1;0;0;0;0;0;0;0;0;0;0; ;0;1;2;0;0;1; ;25;28;0;0;0;0;2; ; ; ;1; ; ; ; ;27;2;1;0;0;0;0;0;0;0;152;3
2003;1;0;0;0;0;0;0;21;0;0;7;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;8;8;0;0;0;0;1; ; ; ;0; ; ; ; ;8;0;0;0;0;0;0;0;0;0;51;3
2003;1;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;1;1;0;0;0;0;6; ; ; ;0; ; ; ; ;4;0;1;0;0;0;0;0;0;0;24;3
2003;1;0;0;0;0;0;0;22;1;0;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;6;6;0;0;0;0;5; ; ; ;0; ; ; ; ;15;1;0;0;0;0;0;0;0;0;52;3
2003;1;0;0;0;0;0;0;11;0;0;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;4;4;0;0;0;0;0; ; ; ;0; ; ; ; ;4;0;0;0;0;0;0;0;0;0;27;3
2003;1;0;0;0;0;0;0;12;0;1;12;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;13;13;0;0;0;2;0; ; ; ;0; ; ; ; ;10;1;1;0;0;0;0;0;0;0;78;3
2003;1;0;0;0;0;0;0;9;0;0;4;0;1;1;0;1;0;0;0;0;0;0; ;0;3;0;0;0;0; ;3;3;0;0;0;1;0; ; ; ;1; ; ; ; ;7;0;0;0;0;0;0;1;1;0;40;3
2003;1;1;0;0;0;1;1;61;1;0;48;1;3;1;0;3;0;0;0;0;0;1; ;1;10;3;3;0;2; ;71;79;0;0;0;9;35; ; ; ;0; ; ; ; ;53;7;2;0;0;0;1;3;1;0;359;3
2003;1;0;0;0;0;0;0;15;0;1;10;0;0;0;0;0;0;0;0;0;0;0; ;2;2;0;0;0;0; ;10;10;0;0;0;0;1; ; ; ;0; ; ; ; ;8;0;0;0;0;0;0;0;0;0;56;3
2003;1;1;0;0;0;1;1;26;0;3;24;0;1;0;0;0;0;0;0;0;0;0; ;0;1;4;1;0;0; ;46;51;0;0;0;0;2; ; ; ;2; ; ; ; ;35;0;0;0;0;0;1;0;0;0;145;3
2003;1;14;0;1;0;15;5;93;3;4;79;6;1;6;1;6;1;0;0;1;0;0; ;3;25;6;5;0;0; ;64;75;0;0;0;1;16; ; ; ;6; ; ; ; ;70;5;0;0;0;0;15;8;6;1;392;3
2003;1;6;0;2;1;9;4;99;2;2;40;2;1;1;0;8;5;0;0;1;0;0; ;2;20;16;2;0;5; ;63;86;0;2;0;12;18; ; ; ;17; ; ; ; ;116;7;2;0;0;0;8;14;1;0;479;3
2003;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0; ;0;1;0;0;0;0; ;0;0;0;0;0;0;0; ; ; ;0; ; ; ; ;4;1;0;0;0;0;0;1;0;0;17;3
2003;1;0;0;0;0;0;1;15;0;0;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;10;10;0;0;0;0;0; ; ; ;1; ; ; ; ;17;0;1;0;0;0;0;0;0;0;56;3
2003;1;1;0;0;0;1;1;25;0;0;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;1; ;14;15;0;0;0;0;1; ; ; ;0; ; ; ; ;11;0;0;0;0;0;1;0;0;0;72;3
2003;1;0;0;0;0;0;2;9;0;1;5;0;0;0;0;0;0;0;0;0;0;0; ;0;0;1;0;0;0; ;2;3;0;0;0;1;0; ; ; ;1; ; ; ; ;5;0;0;0;0;0;0;0;0;0;29;3
2003;1;1;0;0;0;1;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;5;5;0;0;0;0;0; ; ; ;0; ; ; ; ;2;0;0;0;0;0;1;0;0;0;38;3
2003;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;2;2;0;0;0;0;0; ; ; ;0; ; ; ; ;8;0;0;0;0;0;0;0;0;0;25;3
2003;1;0;0;0;0;0;0;9;0;1;4;0;0;0;0;1;0;0;0;0;0;0; ;0;1;2;0;0;0; ;8;10;0;0;0;0;1; ; ; ;1; ; ; ; ;6;0;1;0;0;0;0;1;0;0;47;3
2003;1;0;0;0;0;0;0;36;1;2;16;0;0;0;0;1;0;0;0;0;0;0; ;0;1;1;0;0;0; ;29;30;0;0;0;2;4; ; ; ;2; ; ; ; ;35;1;0;0;0;0;0;1;0;0;139;3
2003;1;0;0;0;0;0;0;37;1;0;17;1;0;1;1;2;0;0;0;0;0;0; ;1;6;6;1;0;4; ;23;34;0;0;0;1;2; ; ; ;4; ; ; ; ;28;0;1;0;0;0;0;2;1;1;138;3
2003;1;7;0;0;0;7;9;118;4;3;31;4;1;1;1;5;2;0;0;2;0;0; ;3;19;3;6;2;2; ;96;109;0;0;0;3;79; ; ; ;2; ; ; ; ;118;4;2;0;0;0;7;9;1;1;496;3
2003;1;3;0;0;0;3;3;17;1;0;6;1;1;1;0;1;0;0;0;1;0;0; ;0;5;2;4;0;1; ;24;31;0;0;0;3;5; ; ; ;2; ; ; ; ;31;1;0;0;0;0;3;2;1;0;116;3
2003;1;0;0;0;0;0;0;7;0;0;5;0;0;0;0;1;0;0;0;0;0;0; ;0;1;0;0;0;0; ;1;1;0;0;0;1;2; ; ; ;0; ; ; ; ;10;0;0;0;0;0;0;1;0;0;40;3
2003;2;0;0;0;0;0;1;36;0;0;21;19;1;9;6;53;13;0;0;33;0;6; ;10;150;14;63;2;32; ;113;224;0;1;0;65;1; ; ; ;3; ; ; ; ;20;0;1;0;0;0;0;99;9;6;693;3
2003;2;4;0;0;0;4;0;32;1;1;61;6;0;5;2;33;13;2;0;26;0;0; ;14;101;2;24;2;16; ;38;82;0;0;0;4;31; ; ; ;10; ; ; ; ;28;5;0;0;0;0;4;72;5;2;447;3
2003;2;3;0;0;2;5;1;65;4;0;23;8;2;3;0;44;6;1;0;27;0;13; ;26;130;14;47;3;43; ;127;234;0;0;0;27;7; ; ; ;16; ; ; ; ;58;3;0;0;0;0;3;77;3;0;680;3
2003;2;6;0;0;4;10;8;34;2;1;27;6;3;30;2;20;14;2;0;24;1;2; ;32;136;11;8;1;9; ;50;79;0;0;0;2;18; ; ; ;57; ; ; ; ;20;4;3;0;0;0;6;58;30;2;422;3
2003;2;1;0;0;1;2;0;14;1;0;1;2;0;16;1;1;0;0;0;1;0;0; ;12;33;13;3;0;0; ;23;39;0;0;0;1;5; ; ; ;15; ; ; ; ;26;1;1;0;0;0;1;2;16;1;134;3
2003;2;1;0;0;0;1;1;41;0;0;31;8;2;24;3;19;19;0;0;15;0;3; ;30;123;75;34;1;24; ;117;251;0;0;0;13;7; ; ; ;15; ; ; ; ;39;2;1;0;0;0;1;53;24;3;559;3
2003;2;1;0;0;0;1;0;60;0;1;21;15;4;9;2;24;23;1;0;20;2;2; ;25;127;68;27;2;22; ;136;255;0;0;0;15;10; ; ; ;11; ; ; ; ;28;2;1;0;0;0;1;67;9;2;586;3
2003;2;1;0;0;0;1;2;67;0;1;15;6;4;4;0;26;8;1;0;13;0;0; ;56;118;16;46;2;30; ;222;316;0;1;0;8;14; ; ; ;4; ; ; ; ;44;2;3;0;0;0;1;47;4;0;684;3
2003;2;1;0;0;0;1;0;28;0;0;11;10;4;5;0;10;5;0;0;13;0;1; ;20;68;14;10;0;24; ;117;165;0;0;0;10;11; ; ; ;5; ; ; ; ;28;2;1;0;0;0;1;28;5;0;387;3
2003;2;0;0;0;0;0;3;36;1;0;32;6;12;23;0;27;5;0;0;20;0;2; ;37;132;37;52;4;35; ;212;340;0;1;0;17;5; ; ; ;22; ; ; ; ;33;2;0;0;0;0;0;52;23;0;705;3
2003;2;0;0;0;0;0;0;26;0;1;47;0;3;5;1;8;2;0;0;1;0;0; ;10;30;16;18;0;9; ;70;113;0;0;0;2;16; ; ; ;11; ; ; ; ;13;4;3;0;0;0;0;11;5;1;296;3
2003;2;5;0;0;0;5;1;121;10;5;122;16;7;45;5;21;12;0;0;19;1;4; ;58;188;40;12;1;21; ;255;329;0;1;0;51;5; ; ; ;15; ; ; ; ;122;8;2;0;0;0;5;52;45;5;1015;3
2003;2;3;0;0;3;6;6;34;1;2;28;9;0;43;6;29;10;0;0;18;0;3; ;42;160;22;7;1;7; ;61;98;0;1;0;4;47; ; ; ;56; ; ; ; ;24;2;6;0;0;0;3;57;43;6;562;3
2003;2;0;0;0;2;2;1;26;1;1;25;7;2;42;5;24;15;0;0;37;0;3; ;35;170;34;19;1;16; ;56;126;0;0;0;9;12; ; ; ;18; ; ; ; ;22;1;0;0;0;0;0;76;42;5;425;3
2003;2;1;0;0;1;2;2;53;1;1;18;14;0;34;7;30;3;0;0;25;0;5; ;52;170;36;22;1;14; ;87;160;0;1;0;13;13; ; ; ;13; ; ; ; ;48;0;2;0;0;0;1;58;34;7;543;3
2003;2;4;0;0;1;5;5;46;2;0;19;12;2;56;6;29;8;0;0;22;0;2; ;37;174;41;7;0;7; ;83;138;0;0;0;12;19; ; ; ;41; ; ; ; ;31;4;0;0;0;0;4;59;56;6;504;3
2003;2;21;0;1;1;23;0;87;5;5;54;19;4;178;31;50;42;0;0;26;1;15; ;151;517;38;4;2;6; ;83;133;0;2;0;16;54; ; ; ;160; ; ; ; ;45;11;13;0;0;0;22;118;178;31;1071;3
2003;2;5;1;0;3;9;0;55;3;3;41;20;0;127;13;36;14;0;0;20;1;8; ;99;338;56;11;0;6; ;83;156;1;1;0;9;11; ; ; ;100; ; ; ; ;51;6;8;0;1;0;6;70;127;13;718;3
2003;2;2;0;0;1;3;9;59;4;1;16;17;1;120;24;33;11;1;0;23;0;3; ;108;341;48;20;0;5; ;108;181;0;2;0;28;7; ; ; ;53; ; ; ; ;56;4;0;0;0;0;2;67;120;24;754;3
2003;2;4;0;0;0;4;1;70;1;3;36;14;3;84;13;15;7;0;0;11;0;5; ;80;232;26;6;0;3; ;45;80;0;0;0;10;15; ; ; ;63; ; ; ; ;61;2;0;0;0;0;4;33;84;13;534;3
2003;2;3;0;0;7;10;11;48;0;0;22;10;1;92;7;16;5;0;0;9;0;3; ;81;224;5;6;0;3; ;39;53;0;0;0;6;43; ; ; ;125; ; ; ; ;25;5;7;0;0;0;3;30;92;7;595;3
2003;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;0;0;0;0;0;1;0; ; ; ;0; ; ; ; ;0;0;0;0;0;0;0;0;0;0;4;3
2003;2;3;0;0;1;4;9;56;0;0;41;16;2;120;5;17;4;0;0;28;1;6; ;85;284;61;2;0;3; ;74;140;0;0;0;11;0; ; ; ;59; ; ; ; ;60;6;5;0;0;0;3;49;120;5;623;3
2003;2;1;0;1;3;5;5;63;1;0;34;12;0;71;3;23;12;0;0;10;0;5; ;57;193;15;5;0;3; ;34;57;0;1;0;6;4; ; ; ;47; ; ; ; ;62;4;0;0;0;0;2;45;71;3;442;3
2003;2;6;0;0;4;10;2;55;1;2;40;23;0;76;2;49;16;0;0;37;1;1; ;64;269;32;31;3;16; ;78;160;0;0;0;5;6; ; ; ;22; ; ; ; ;37;2;1;0;0;0;6;102;76;2;580;3
2003;2;10;0;1;3;14;1;99;3;1;33;6;3;86;2;34;8;0;0;19;1;3; ;60;222;30;9;0;5; ;56;100;0;0;0;8;3; ; ; ;45; ; ; ; ;71;12;3;0;0;0;11;61;86;2;579;3
2003;2;2;0;0;0;2;0;7;0;0;1;0;1;4;0;1;0;0;0;2;0;1; ;4;13;0;0;0;0; ;1;1;0;0;0;0;0; ; ; ;1; ; ; ; ;11;0;0;0;0;0;2;3;4;0;37;3
2003;2;9;0;0;0;9;5;191;10;1;69;21;5;50;12;24;5;0;0;21;1;3; ;42;184;13;5;1;8; ;87;114;0;0;0;13;17; ; ; ;58; ; ; ; ;150;7;2;0;0;0;9;50;50;12;803;3
2003;2;7;0;0;0;7;1;100;1;5;65;4;1;60;8;31;10;0;0;7;0;7; ;56;184;28;4;0;3; ;101;136;0;0;0;7;9; ; ; ;35; ; ; ; ;87;6;7;0;0;0;7;48;60;8;647;3
2003;2;13;0;0;2;15;9;124;6;3;40;13;2;104;27;45;11;0;0;23;0;1; ;60;286;33;14;0;10; ;93;150;0;0;0;14;35; ; ; ;102; ; ; ; ;79;6;5;0;0;0;13;79;104;27;875;3
2003;2;27;0;0;0;27;11;265;9;10;129;25;5;105;7;39;27;0;0;17;0;3; ;76;304;45;33;6;10; ;219;313;0;2;0;23;17; ; ; ;67; ; ; ; ;214;22;15;0;0;0;27;83;105;7;1428;3
2003;2;19;0;0;5;24;15;177;9;1;47;10;4;33;11;20;21;1;0;9;1;1; ;24;135;14;4;2;3; ;73;96;0;0;0;8;14; ; ; ;39; ; ; ; ;111;9;12;0;0;0;19;50;33;11;683;3
2003;2;4;0;0;3;7;8;89;1;2;52;6;1;110;15;28;20;2;0;20;1;4; ;79;286;24;5;1;10; ;86;126;0;0;0;25;10; ; ; ;87; ; ; ; ;85;5;5;1;0;0;4;68;110;15;766;3
2003;2;5;0;1;0;6;10;76;1;0;17;15;0;124;21;20;13;0;0;15;0;3; ;91;302;38;3;0;0; ;77;118;0;1;0;12;15; ; ; ;90; ; ; ; ;51;4;1;0;0;0;6;48;124;21;650;3
2003;2;31;1;0;11;43;4;102;0;1;25;7;2;119;20;36;14;0;0;38;0;3; ;71;310;14;5;1;9; ;70;99;0;0;0;0;10; ; ; ;75; ; ; ; ;76;10;3;0;0;0;32;88;119;20;718;3
2003;2;8;0;0;4;12;7;48;0;1;33;10;2;51;8;22;12;0;0;14;0;3; ;33;155;17;5;0;2; ;25;49;0;1;0;7;5; ; ; ;68; ; ; ; ;25;3;1;0;1;0;8;48;51;8;385;3
2003;2;2;0;0;1;3;2;48;2;0;40;15;4;48;1;20;4;0;0;15;1;8; ;37;153;31;6;0;3; ;101;141;0;1;0;10;5; ; ; ;24; ; ; ; ;57;1;0;0;0;0;2;39;48;1;488;3
2003;2;6;0;0;2;8;3;35;2;1;22;7;0;82;9;14;1;0;0;12;0;3; ;60;188;14;2;1;2; ;52;71;0;0;0;12;8; ; ; ;73; ; ; ; ;29;7;0;0;0;0;6;27;82;9;447;3
2003;2;7;0;0;0;7;4;29;1;1;7;4;4;18;8;2;1;0;0;3;1;0; ;15;56;1;0;0;1; ;22;24;0;0;0;0;7; ; ; ;8; ; ; ; ;19;1;0;0;0;0;7;6;18;8;187;3
2003;2;5;0;1;1;7;3;55;1;3;32;1;6;6;2;9;1;0;0;3;0;1; ;6;35;9;2;0;1; ;45;57;0;0;0;5;7; ; ; ;5; ; ; ; ;39;4;2;0;0;0;6;13;6;2;252;3
2003;2;3;0;0;0;3;1;37;1;0;2;0;0;1;0;2;0;0;0;2;0;0; ;0;5;1;0;0;1; ;12;14;0;0;0;4;2; ; ; ;2; ; ; ; ;31;3;0;0;0;0;3;4;1;0;111;3
